age,gender,height_cm,weight_kg,bmi,bmi_category,fitness_goal,workout_experience,activity_level,equipment_available,equipment_count,has_gym_access,workout_days_per_week,diet_preference,target_split
26,male,181.5,86.0,26.1,overweight,weight_loss,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,6,vegetarian,home_bodyweight
31,male,166.2,57.9,21.0,normal,weight_loss,advanced,lightly_active,dumbbells,1,False,3,non_vegetarian,push_pull_legs
39,male,170.6,65.9,22.6,normal,general_fitness,beginner,lightly_active,"dumbbells,barbell",2,False,5,vegetarian,full_body
37,other,159.6,87.6,34.4,obese,muscle_gain,beginner,very_active,none,1,False,2,vegan,home_bodyweight
16,female,158.5,70.1,27.9,overweight,muscle_gain,intermediate,sedentary,"dumbbells,resistance_bands",2,False,3,non_vegetarian,push_pull_legs
19,female,155.8,57.0,23.5,normal,muscle_gain,beginner,sedentary,pull_up_bar,1,False,4,non_vegetarian,home_bodyweight
28,male,171.1,77.6,26.5,overweight,muscle_gain,intermediate,sedentary,resistance_bands,1,False,5,vegetarian,home_bodyweight
20,female,160.4,75.9,29.5,overweight,muscle_gain,advanced,sedentary,"dumbbells,barbell",2,False,4,vegetarian,upper_lower_strength
30,male,177.2,87.8,28.0,overweight,weight_loss,beginner,extra_active,none,1,False,4,vegetarian,home_bodyweight
21,male,172.3,66.7,22.5,normal,maintenance,beginner,moderately_active,resistance_bands,1,False,4,vegan,home_bodyweight
36,female,163.7,62.9,23.5,normal,muscle_gain,advanced,moderately_active,full_gym,1,True,5,non_vegetarian,bro_split
26,other,179.2,72.6,22.6,normal,maintenance,beginner,sedentary,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
25,male,175.7,57.6,18.7,normal,weight_loss,beginner,very_active,resistance_bands,1,False,3,vegetarian,home_bodyweight
27,male,179.4,67.4,20.9,normal,maintenance,intermediate,sedentary,none,1,False,5,vegan,home_bodyweight
25,female,172.6,77.4,26.0,overweight,general_fitness,beginner,moderately_active,full_gym,1,True,3,vegetarian,full_body
31,female,162.9,72.9,27.5,overweight,general_fitness,intermediate,sedentary,none,1,False,5,non_vegetarian,home_bodyweight
42,male,176.8,66.8,21.4,normal,muscle_gain,beginner,very_active,none,1,False,2,vegetarian,home_bodyweight
22,male,169.0,74.2,26.0,overweight,weight_loss,beginner,lightly_active,none,1,False,4,vegetarian,home_bodyweight
31,female,159.4,52.3,20.6,normal,weight_loss,intermediate,sedentary,dumbbells,1,False,6,vegan,push_pull_legs
27,male,173.1,91.5,30.5,obese,weight_loss,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,4,vegetarian,upper_lower
32,male,166.4,56.8,20.5,normal,general_fitness,beginner,very_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
27,male,165.2,74.5,27.3,overweight,weight_loss,beginner,very_active,none,1,False,3,vegetarian,home_bodyweight
24,female,169.4,71.8,25.0,overweight,muscle_gain,intermediate,moderately_active,resistance_bands,1,False,7,vegan,home_bodyweight
17,male,178.2,55.7,17.5,underweight,general_fitness,beginner,extra_active,full_gym,1,True,6,non_vegetarian,home_bodyweight
19,male,178.8,80.4,25.1,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,3,non_vegetarian,full_body
24,female,163.0,80.5,30.3,obese,muscle_gain,beginner,sedentary,full_gym,1,True,4,vegetarian,upper_lower
34,male,167.1,43.0,15.4,underweight,general_fitness,advanced,sedentary,dumbbells,1,False,4,non_vegetarian,upper_lower
32,female,167.0,75.5,27.1,overweight,muscle_gain,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
41,female,166.7,65.9,23.7,normal,maintenance,intermediate,lightly_active,full_gym,1,True,4,vegetarian,upper_lower
28,female,154.3,70.1,29.4,overweight,general_fitness,intermediate,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
35,male,173.3,59.5,19.8,normal,weight_loss,beginner,lightly_active,none,1,False,5,vegetarian,home_bodyweight
16,male,172.5,63.0,21.2,normal,weight_loss,intermediate,lightly_active,full_gym,1,True,2,non_vegetarian,full_body
17,female,170.9,59.4,20.3,normal,maintenance,beginner,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
32,female,160.1,70.3,27.4,overweight,general_fitness,intermediate,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
44,female,166.1,61.3,22.2,normal,weight_loss,intermediate,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
21,female,167.2,43.8,15.7,underweight,weight_loss,beginner,sedentary,dumbbells,1,False,4,vegetarian,home_bodyweight
28,male,167.4,73.8,26.3,overweight,weight_loss,beginner,very_active,none,1,False,6,non_vegetarian,home_bodyweight
16,female,169.3,71.2,24.8,normal,muscle_gain,beginner,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
22,female,168.4,77.4,27.3,overweight,weight_loss,intermediate,moderately_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
32,female,162.9,86.5,32.6,obese,muscle_gain,intermediate,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
31,female,156.7,53.0,21.6,normal,general_fitness,beginner,lightly_active,dumbbells,1,False,4,vegetarian,home_bodyweight
35,female,157.0,76.9,31.2,obese,weight_loss,beginner,moderately_active,full_gym,1,True,3,non_vegetarian,full_body
24,other,163.8,62.0,23.1,normal,weight_loss,beginner,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
33,male,174.7,89.5,29.3,overweight,maintenance,intermediate,lightly_active,dumbbells,1,False,4,non_vegetarian,upper_lower
29,female,165.8,93.0,33.8,obese,general_fitness,beginner,lightly_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,full_body
38,male,178.3,83.2,26.2,overweight,weight_loss,intermediate,very_active,full_gym,1,True,5,vegetarian,push_pull_legs
23,female,164.2,76.6,28.4,overweight,weight_loss,beginner,moderately_active,none,1,False,2,non_vegetarian,home_bodyweight
21,female,169.5,63.3,22.0,normal,weight_loss,advanced,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
43,male,176.6,95.0,30.5,obese,general_fitness,beginner,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
22,female,165.0,78.0,28.7,overweight,maintenance,beginner,very_active,"dumbbells,barbell",2,False,5,vegan,upper_lower
31,male,172.7,78.9,26.5,overweight,weight_loss,beginner,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
18,female,149.7,62.6,27.9,overweight,muscle_gain,beginner,moderately_active,full_gym,1,True,4,vegan,upper_lower
28,female,154.0,53.0,22.3,normal,general_fitness,beginner,moderately_active,dumbbells,1,False,4,vegetarian,home_bodyweight
21,female,160.1,64.6,25.2,overweight,weight_loss,beginner,lightly_active,none,1,False,3,vegetarian,home_bodyweight
31,male,176.8,69.1,22.1,normal,weight_loss,beginner,moderately_active,"dumbbells,pull_up_bar",2,False,3,vegetarian,full_body
25,male,174.1,75.1,24.8,normal,muscle_gain,beginner,very_active,none,1,False,3,non_vegetarian,home_bodyweight
37,female,164.4,43.7,16.2,underweight,muscle_gain,beginner,moderately_active,full_gym,1,True,4,vegetarian,upper_lower
28,female,166.3,55.2,20.0,normal,weight_loss,beginner,moderately_active,full_gym,1,True,6,vegetarian,home_bodyweight
16,male,172.1,84.8,28.6,overweight,muscle_gain,beginner,extra_active,none,1,False,3,vegetarian,home_bodyweight
25,male,170.0,83.2,28.8,overweight,weight_loss,intermediate,moderately_active,full_gym,1,True,1,non_vegetarian,full_body
16,female,161.6,73.0,28.0,overweight,weight_loss,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
16,female,164.8,49.8,18.3,underweight,muscle_gain,advanced,moderately_active,dumbbells,1,False,3,vegetarian,push_pull_legs
38,female,160.0,76.6,29.9,overweight,weight_loss,advanced,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
32,male,170.7,71.6,24.6,normal,muscle_gain,beginner,moderately_active,full_gym,1,True,3,vegetarian,push_pull_legs
26,male,183.0,57.8,17.3,underweight,general_fitness,intermediate,moderately_active,none,1,False,6,vegetarian,home_bodyweight
18,female,163.5,61.5,23.0,normal,weight_loss,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,3,vegetarian,full_body
21,female,161.1,62.0,23.9,normal,muscle_gain,intermediate,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
16,female,168.5,81.1,28.6,overweight,weight_loss,advanced,moderately_active,full_gym,1,True,3,vegetarian,push_pull_legs
35,male,170.6,66.6,22.9,normal,muscle_gain,beginner,lightly_active,full_gym,1,True,2,non_vegetarian,full_body
31,female,162.6,67.8,25.6,overweight,maintenance,beginner,lightly_active,pull_up_bar,1,False,4,non_vegetarian,home_bodyweight
29,female,158.7,71.7,28.5,overweight,weight_loss,beginner,sedentary,pull_up_bar,1,False,3,vegetarian,home_bodyweight
33,female,155.4,66.8,27.7,overweight,weight_loss,beginner,moderately_active,full_gym,1,True,2,vegetarian,full_body
18,male,176.8,96.4,30.8,obese,muscle_gain,beginner,moderately_active,none,1,False,1,non_vegetarian,home_bodyweight
37,female,156.2,70.6,28.9,overweight,weight_loss,beginner,sedentary,"dumbbells,pull_up_bar",2,False,2,vegetarian,full_body
39,male,175.8,87.5,28.3,overweight,muscle_gain,intermediate,very_active,none,1,False,4,non_vegetarian,home_bodyweight
47,female,164.8,68.7,25.3,overweight,weight_loss,intermediate,sedentary,full_gym,1,True,4,non_vegetarian,upper_lower
30,male,169.7,84.2,29.2,overweight,general_fitness,intermediate,very_active,dumbbells,1,False,2,non_vegetarian,full_body
27,male,172.6,85.8,28.8,overweight,general_fitness,beginner,extra_active,none,1,False,5,vegetarian,home_bodyweight
16,female,158.8,58.4,23.2,normal,weight_loss,intermediate,sedentary,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
33,female,164.5,88.6,32.7,obese,muscle_gain,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
18,male,168.7,74.7,26.2,overweight,weight_loss,intermediate,moderately_active,none,1,False,3,vegetarian,home_bodyweight
30,male,172.7,82.0,27.5,overweight,general_fitness,beginner,moderately_active,none,1,False,6,vegetarian,home_bodyweight
33,male,166.1,71.1,25.8,overweight,weight_loss,intermediate,lightly_active,none,1,False,6,non_vegetarian,home_bodyweight
23,male,180.8,81.6,25.0,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
26,male,170.0,82.8,28.7,overweight,maintenance,beginner,lightly_active,none,1,False,6,vegetarian,home_bodyweight
34,female,160.3,69.2,26.9,overweight,maintenance,intermediate,moderately_active,full_gym,1,True,6,non_vegetarian,push_pull_legs
32,male,174.4,77.6,25.5,overweight,muscle_gain,advanced,lightly_active,dumbbells,1,False,3,vegetarian,push_pull_legs
27,male,167.7,58.8,20.9,normal,weight_loss,intermediate,lightly_active,full_gym,1,True,3,non_vegetarian,full_body
32,female,151.5,63.8,27.8,overweight,general_fitness,beginner,lightly_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
20,female,153.0,61.1,26.1,overweight,weight_loss,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,full_body
27,male,174.6,79.1,25.9,overweight,muscle_gain,beginner,moderately_active,full_gym,1,True,5,vegetarian,push_pull_legs
25,female,172.2,73.0,24.6,normal,muscle_gain,advanced,very_active,"dumbbells,pull_up_bar",2,False,5,non_vegetarian,push_pull_legs
21,other,164.5,54.5,20.1,normal,weight_loss,beginner,sedentary,dumbbells,1,False,2,non_vegetarian,full_body
23,female,162.7,73.9,27.9,overweight,weight_loss,beginner,sedentary,none,1,False,6,non_vegetarian,home_bodyweight
30,female,167.8,75.7,26.9,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,2,non_vegetarian,full_body
29,female,154.7,54.7,22.9,normal,maintenance,intermediate,moderately_active,resistance_bands,1,False,5,non_vegetarian,home_bodyweight
32,female,164.3,59.0,21.9,normal,general_fitness,intermediate,sedentary,dumbbells,1,False,6,vegetarian,push_pull_legs
42,male,169.4,78.7,27.4,overweight,muscle_gain,intermediate,extra_active,resistance_bands,1,False,1,vegetarian,home_bodyweight
30,female,165.5,68.3,24.9,normal,maintenance,intermediate,moderately_active,full_gym,1,True,4,vegan,upper_lower
22,male,167.5,75.8,27.0,overweight,muscle_gain,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
38,female,157.1,60.4,24.5,normal,weight_loss,beginner,sedentary,none,1,False,3,vegetarian,home_bodyweight
35,male,169.5,70.8,24.6,normal,maintenance,intermediate,very_active,dumbbells,1,False,6,vegetarian,push_pull_legs
16,other,168.6,72.4,25.5,overweight,weight_loss,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,4,vegetarian,upper_lower
36,female,169.7,67.5,23.4,normal,muscle_gain,intermediate,sedentary,"dumbbells,resistance_bands",2,False,3,non_vegetarian,push_pull_legs
27,male,177.0,68.7,21.9,normal,general_fitness,beginner,sedentary,none,1,False,4,vegetarian,home_bodyweight
16,male,191.6,112.8,30.7,obese,maintenance,beginner,moderately_active,pull_up_bar,1,False,3,vegetarian,home_bodyweight
18,female,165.0,74.2,27.3,overweight,maintenance,intermediate,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
22,male,175.2,47.6,15.5,underweight,weight_loss,intermediate,very_active,none,1,False,7,vegetarian,home_bodyweight
31,female,155.0,53.4,22.2,normal,weight_loss,beginner,very_active,dumbbells,1,False,3,non_vegetarian,full_body
33,male,177.9,61.2,19.3,normal,general_fitness,intermediate,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
29,male,167.2,82.1,29.4,overweight,maintenance,beginner,moderately_active,dumbbells,1,False,5,non_vegetarian,upper_lower
24,male,182.5,83.3,25.0,overweight,maintenance,intermediate,moderately_active,"dumbbells,barbell",2,False,2,non_vegetarian,full_body
18,male,179.5,64.4,20.0,normal,general_fitness,beginner,sedentary,none,1,False,4,vegan,home_bodyweight
33,male,168.6,75.5,26.6,overweight,weight_loss,intermediate,lightly_active,pull_up_bar,1,False,3,vegetarian,home_bodyweight
47,female,167.2,86.7,31.0,obese,muscle_gain,intermediate,sedentary,"dumbbells,pull_up_bar",2,False,2,non_vegetarian,full_body
39,female,162.4,55.3,21.0,normal,muscle_gain,intermediate,very_active,full_gym,1,True,4,vegan,upper_lower
21,other,171.3,60.7,20.7,normal,weight_loss,intermediate,sedentary,"dumbbells,barbell",2,False,6,vegan,push_pull_legs
48,male,167.4,87.3,31.2,obese,weight_loss,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,full_body
29,female,167.6,58.4,20.8,normal,maintenance,intermediate,very_active,resistance_bands,1,False,4,vegan,home_bodyweight
34,male,173.8,89.0,29.5,overweight,general_fitness,intermediate,lightly_active,none,1,False,4,vegetarian,home_bodyweight
40,male,182.1,76.6,23.1,normal,muscle_gain,intermediate,sedentary,none,1,False,7,non_vegetarian,home_bodyweight
17,female,160.9,55.5,21.4,normal,muscle_gain,beginner,very_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
28,female,168.5,82.6,29.1,overweight,weight_loss,beginner,very_active,none,1,False,5,non_vegetarian,home_bodyweight
16,male,174.8,67.4,22.1,normal,muscle_gain,beginner,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
16,male,178.2,82.6,26.0,overweight,muscle_gain,beginner,moderately_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
31,male,181.8,80.6,24.4,normal,muscle_gain,beginner,lightly_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
31,male,177.7,78.0,24.7,normal,maintenance,beginner,moderately_active,full_gym,1,True,5,non_vegetarian,upper_lower
16,male,178.2,80.1,25.2,overweight,weight_loss,beginner,extra_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
21,female,155.9,61.1,25.1,overweight,general_fitness,advanced,lightly_active,none,1,False,6,non_vegetarian,home_bodyweight
22,female,158.9,47.9,19.0,normal,weight_loss,intermediate,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
32,female,165.5,43.9,16.0,underweight,weight_loss,beginner,very_active,none,1,False,4,non_vegetarian,home_bodyweight
30,male,173.5,60.3,20.0,normal,weight_loss,intermediate,lightly_active,dumbbells,1,False,3,vegetarian,full_body
33,male,174.1,87.1,28.7,overweight,weight_loss,beginner,very_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
38,female,167.8,77.1,27.4,overweight,muscle_gain,intermediate,lightly_active,full_gym,1,True,3,vegetarian,push_pull_legs
46,female,163.4,61.2,22.9,normal,weight_loss,beginner,extra_active,full_gym,1,True,1,non_vegetarian,full_body
16,female,170.1,86.3,29.8,overweight,muscle_gain,intermediate,very_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
35,female,164.2,55.8,20.7,normal,weight_loss,beginner,sedentary,full_gym,1,True,4,non_vegetarian,home_bodyweight
24,female,156.9,68.1,27.7,overweight,weight_loss,intermediate,lightly_active,"dumbbells,barbell",2,False,5,non_vegetarian,push_pull_legs
47,male,159.7,72.5,28.4,overweight,general_fitness,intermediate,moderately_active,dumbbells,1,False,4,vegetarian,upper_lower
26,female,151.0,49.8,21.8,normal,weight_loss,beginner,very_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
31,male,171.5,58.2,19.8,normal,muscle_gain,intermediate,lightly_active,"dumbbells,barbell",2,False,6,vegan,push_pull_legs
19,female,166.7,76.1,27.4,overweight,weight_loss,beginner,lightly_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,home_bodyweight
22,female,157.0,55.2,22.4,normal,muscle_gain,beginner,lightly_active,none,1,False,6,vegetarian,home_bodyweight
23,male,166.0,52.7,19.1,normal,weight_loss,intermediate,very_active,resistance_bands,1,False,5,vegetarian,home_bodyweight
35,male,167.1,63.1,22.6,normal,weight_loss,beginner,lightly_active,pull_up_bar,1,False,6,vegetarian,home_bodyweight
16,male,182.6,70.6,21.2,normal,weight_loss,beginner,moderately_active,dumbbells,1,False,7,non_vegetarian,home_bodyweight
28,male,168.2,86.1,30.4,obese,muscle_gain,beginner,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
24,male,170.1,76.9,26.6,overweight,general_fitness,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,3,non_vegetarian,push_pull_legs
40,female,162.4,76.5,29.0,overweight,weight_loss,beginner,very_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
46,male,165.4,59.8,21.9,normal,weight_loss,intermediate,very_active,none,1,False,4,vegetarian,home_bodyweight
